"playlist_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","decade","duration_sec"
"rap",0.859,0.699,11,-5.634,0,0.38,0.254,0,0.101,0.403,137.972,"2010s",236.907
"rap",0.762,0.583,0,-6.234,0,0.204,0.103,0,0.0818,0.179,133.033,"2010s",223.8
"rap",0.559,0.845,2,-4.956,1,0.584,0.0647,0,0.0561,0.455,185.147,"2010s",186.053
"rap",0.742,0.714,11,-3.882,0,0.336,0.135,0.0028,0.253,0.481,179.756,"2010s",174.547
"pop",0.682,0.699,9,-5.816,0,0.0357,0.0808,0.0227,0.0846,0.831,104.999,"2010s",218.807
"pop",0.76,0.579,5,-5.079,0,0.0388,0.00715,0.000679,0.0304,0.975,99.979,"2010s",223.187
"pop",0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,"2010s",192.79
"edm",0.557,0.798,9,-4.624,1,0.0492,0.0462,0,0.181,0.204,147.079,"2010s",204.898
"edm",0.658,0.845,5,-4.274,0,0.0518,0.0201,4.61e-06,0.0961,0.313,112.027,"2010s",227.143
"edm",0.622,0.808,1,-5.184,1,0.0342,0.0112,0,0.0606,0.632,128,"2010s",214.92
"edm",0.621,0.908,11,-4.74,0,0.0461,0.0141,0.000114,0.0899,0.371,152.999,"2010s",207.059
"rap",0.702,0.604,2,-7.28,0,0.122,0.422,1.5e-05,0.121,0.383,96.035,"2010s",165.002
"latin",0.65,0.72,5,-5.501,1,0.154,0.179,0.00317,0.309,0.95,120.086,"2010s",175.83
"rap",0.681,0.635,10,-7.856,0,0.0792,0.0177,0,0.119,0.496,160.027,"2010s",172.5
"pop",0.575,0.485,8,-9.247,0,0.0302,0.153,0.523,0.0934,0.345,172.17,"2010s",214.894
"pop",0.669,0.974,9,-4.33,0,0.0369,0.0911,0.174,0.174,0.682,135.046,"2010s",218.907
"rock",0.684,0.439,7,-11.465,1,0.0254,0.603,0.00345,0.0702,0.483,90.003,"2000s",252.347
"rock",0.681,0.554,4,-10.333,1,0.0343,0.476,0,0.167,0.933,129.587,"1990s",203.6
"rock",0.786,0.357,4,-15.838,0,0.0472,0.416,0.00119,0.0756,0.712,88.969,"Pre-1980s",177.507
"pop",0.701,0.837,1,-5.231,0,0.0558,0.021,0,0.927,0.344,102.019,"2010s",227.057
"edm",0.743,0.897,3,-4.821,0,0.051,0.102,0.189,0.056,0.744,126.046,"2010s",187.619
"pop",0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,"1990s",253.573
"pop",0.667,0.999,1,-4.375,0,0.0828,0.0726,4.15e-05,0.238,0.566,149.875,"2000s",248.533
"rock",0.49,0.947,8,-6.007,0,0.0467,1.13e-05,0.0607,0.347,0.328,98.026,"2010s",191.957
"edm",0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,"2010s",189.957
"edm",0.742,0.935,4,-5.792,0,0.373,0.00734,2.1e-06,0.125,0.588,125.034,"2000s",225.698
"edm",0.769,0.931,5,-5.289,0,0.0495,0.598,0.0173,0.115,0.874,123.974,"2010s",229.805
"edm",0.708,0.881,7,-5.411,1,0.0655,0.607,0.000364,0.12,0.527,99.988,"2010s",216.224
"edm",0.83,0.958,0,-4.734,1,0.22,0.199,2.48e-05,0.112,0.654,120.014,"2010s",207.293
"edm",0.631,0.879,5,-3.275,1,0.0398,6.89e-05,0.887,0.169,0.157,108.956,"2010s",266.356
"rock",0.755,0.619,9,-7.36,0,0.0406,0.329,0,0.0408,0.799,96.456,"2000s",180.987
"rap",0.909,0.546,8,-7.513,1,0.175,0.000704,0.000823,0.36,0.0986,138.043,"2010s",224.613
"r&b",0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,"2010s",223.713
"pop",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,"2010s",253.39
"rap",0.731,0.854,5,-4.635,0,0.149,0.00256,1.49e-05,0.386,0.651,150.163,"2010s",219.2
"latin",0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,"2010s",183.527
"pop",0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,"2010s",200.89
"r&b",0.767,0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,"2010s",177.14
"pop",0.71,0.596,1,-7.454,0,0.0328,0.126,0.126,0.138,0.593,145.91,"2010s",200.331
"rock",0.39,0.313,2,-9.928,1,0.0312,0.766,0,0.138,0.157,80.521,"1980s",226.56
"edm",0.872,0.663,9,-8.834,1,0.0759,0.00389,0.0725,0.834,0.304,126.019,"2010s",245.714
"pop",0.512,0.613,2,-7.286,0,0.0379,0.0592,0.0563,0.253,0.324,120,"2010s",273.801
"r&b",0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,"2000s",271.868
"r&b",0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,"2000s",226.76
"r&b",0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19e-05,0.111,0.784,186.081,"2000s",232.56
"pop",0.552,0.953,10,-1.336,1,0.0497,0.0623,0,0.0158,0.805,108.968,"2010s",232.8
"pop",0.713,0.886,2,-5.076,1,0.031,0.24,0,0.0506,0.469,144.943,"2010s",264.253
"pop",0.589,0.83,0,-1.37,1,0.0263,0.392,0,0.0959,0.541,103.759,"2010s",249.24
"rock",0.829,0.467,0,-7.949,1,0.0358,0.727,0,0.17,0.507,129.967,"2010s",213.8
"r&b",0.558,0.486,8,-5.89,1,0.189,0.254,0,0.0908,0.668,122.946,"2010s",190.732
"pop",0.569,0.726,4,-5.343,1,0.178,0.1,0,0.244,0.373,185.946,"2010s",188.664
"latin",0.583,0.944,8,-3.301,1,0.276,0.00557,0.0609,0.0486,0.702,128.199,"2010s",188.447
"latin",0.836,0.637,6,-4.803,1,0.0367,0.535,0,0.129,0.875,120.025,"2000s",230.28
"latin",0.713,0.699,6,-6.426,1,0.0376,0.533,0,0.112,0.753,100.079,"2000s",169.72
"latin",0.698,0.838,11,-6.375,1,0.0486,0.0739,0,0.0576,0.856,103.005,"2010s",197.417
"latin",0.595,0.486,6,-5.973,0,0.0373,0.114,0,0.599,0.302,145.146,"2010s",184.491
"latin",0.776,0.908,7,-5.167,0,0.0578,0.0626,0,0.0536,0.656,149.969,"2010s",184.91
"edm",0.628,0.89,3,-5.604,0,0.0619,0.00285,1.43e-06,0.0582,0.423,127.992,"2010s",197.608
"latin",0.464,0.444,4,-8.583,0,0.027,0.488,2.32e-05,0.166,0.294,144.092,"2010s",222.827
"latin",0.371,0.523,1,-8.299,1,0.0376,0.316,0,0.0839,0.211,152.187,"2010s",217.28
"latin",0.801,0.901,0,-5.544,1,0.102,0.101,0.000212,0.107,0.597,131.998,"2010s",187.392
"latin",0.671,0.782,11,-5.034,0,0.0452,0.117,1.38e-05,0.175,0.59,146.06,"2010s",214.509
"latin",0.776,0.628,7,-6.558,1,0.0487,0.489,0.000257,0.3,0.771,133.037,"2010s",206.129
"latin",0.712,0.901,1,-4.699,0,0.0595,0.051,0,0.162,0.845,97.98,"2010s",214.072
"latin",0.576,0.843,5,-5.034,1,0.0419,0.0159,0,0.0972,0.411,100.019,"2010s",252.12
"latin",0.688,0.888,5,-5.323,1,0.0584,0.0313,0,0.0944,0.927,111.06,"2000s",218.44
"latin",0.614,0.954,5,-4.265,1,0.0386,0.0419,0,0.367,0.743,106.01,"2010s",230.04
"latin",0.457,0.723,1,-4.748,1,0.036,0.148,0,0.132,0.499,103.189,"2010s",273.515
"latin",0.594,0.939,1,-3.384,0,0.137,0.0543,0,0.222,0.569,125.028,"2010s",191.16
"latin",0.745,0.944,0,-3.959,1,0.134,0.21,1.48e-06,0.333,0.951,179.991,"2010s",229.51
"latin",0.663,0.605,0,-8.534,1,0.0588,0.437,0,0.0894,0.836,100.854,"1990s",265.8
"latin",0.716,0.871,0,-7.336,0,0.0606,0.0287,6.32e-06,0.117,0.967,123.851,"1990s",188.72
"latin",0.742,0.858,10,-4.946,1,0.0483,0.0826,0,0.364,0.64,95.049,"2010s",194.742
"latin",0.707,0.88,6,-4.268,0,0.0764,0.0613,0,0.0656,0.379,93.032,"2010s",213.187
"latin",0.588,0.812,5,-4.172,1,0.0429,0.0171,0,0.111,0.512,97.98,"2010s",222.213
"latin",0.634,0.575,5,-4.902,0,0.0639,0.128,0,0.147,0.269,136.072,"2010s",258.413
"latin",0.765,0.78,5,-6.566,1,0.0797,0.214,0,0.108,0.735,98.051,"2010s",229.52
"latin",0.351,0.185,5,-17.586,1,0.0369,0.62,2.08e-06,0.142,0.262,203.357,"2010s",195.368
"r&b",0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,"2010s",198.689
"pop",0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"2010s",193.4
"pop",0.611,0.737,0,-5.154,0,0.0476,0.0145,0,0.107,0.574,124.169,"2010s",200.318
"pop",0.699,0.633,6,-6.547,1,0.0362,0.0453,0,0.101,0.458,123.449,"2010s",184.533
"pop",0.564,0.719,1,-5.505,1,0.0475,0.0126,0.000177,0.0536,0.251,119.023,"2010s",251.32
"rock",0.61,0.297,2,-14.956,1,0.0304,0.838,9.04e-06,0.107,0.543,99.96,"Pre-1980s",201.707
"rock",0.551,0.362,7,-15.089,1,0.0297,0.63,0,0.0698,0.632,105.848,"Pre-1980s",234.093
"rock",0.379,0.552,10,-6.195,1,0.0286,0.544,0,0.246,0.316,133.99,"2000s",209.493
"rock",0.4,0.0897,0,-19.012,1,0.0288,0.938,0.000521,0.0847,0.24,70.387,"Pre-1980s",258.133
"rock",0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,"Pre-1980s",258.411
"pop",0.486,0.744,7,-6.082,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,"2010s",230.507
"pop",0.31,0.167,5,-14.525,1,0.029,0.856,0,0.0766,0.226,98.343,"2010s",224.227
"rap",0.828,0.706,7,-6.597,0,0.169,0.0223,6.45e-05,0.0798,0.43,103.121,"2010s",171.212
"rap",0.8,0.668,4,-5.047,0,0.27,0.108,5.73e-05,0.0694,0.503,129.999,"2010s",169.513
"rap",0.685,0.698,11,-4.395,0,0.168,0.116,0,0.149,0.462,95.905,"2010s",167.54
"rap",0.906,0.366,11,-8.92,0,0.395,0.231,0,0.178,0.238,95.007,"2010s",217.283
"rap",0.611,0.543,1,-5.288,0,0.0672,0.329,0,0.281,0.561,174.862,"2010s",189
"edm",0.683,0.976,1,-2.356,1,0.112,0.00954,0.864,0.136,0.35,149.947,"2010s",169.641
"edm",0.851,0.462,2,-5.463,1,0.163,0.00569,0.816,0.0446,0.185,128.032,"2010s",223
"edm",0.825,0.87,10,-4.377,1,0.216,0.49,4.63e-05,0.0984,0.544,116.044,"2010s",207.531
"edm",0.877,0.776,5,-4.801,0,0.0356,0.162,0.00398,0.609,0.958,124.011,"2010s",199.709
"edm",0.812,0.827,6,-5.251,1,0.0659,0.0114,4.53e-06,0.0776,0.899,115.006,"2010s",200.559
"latin",0.846,0.295,11,-8.81,0,0.0786,0.898,4.64e-06,0.102,0.505,87.974,"2010s",254.318
"r&b",0.577,0.806,0,-6.521,1,0.0661,0.778,0,0.371,0.893,95.49,"2010s",236.6
"latin",0.407,0.45,6,-6.016,1,0.0328,0.289,1.51e-05,0.0941,0.185,138.253,"2010s",205.11
"r&b",0.691,0.732,5,-3.715,0,0.0294,0.0326,0,0.0608,0.477,97.949,"2010s",258.293
"edm",0.774,0.9,1,-4.543,1,0.0872,0.0306,0.00105,0.351,0.636,128.01,"2010s",170.625
"edm",0.619,0.979,8,-6.632,1,0.07,0.0012,0.529,0.29,0.35,125.022,"2010s",203.52
"rap",0.691,0.684,0,-8.07,1,0.404,0.0163,0.000286,0.456,0.729,172.188,"2000s",222.413
"rap",0.783,0.751,1,-4.89,1,0.104,0.221,0,0.546,0.461,123.041,"2010s",224.625
"rap",0.757,0.858,0,-7.963,0,0.0777,0.00281,0.348,0.403,0.881,155.964,"2000s",185.133
"rap",0.733,0.688,0,-7.817,1,0.329,0.166,0,0.0983,0.888,79.966,"2000s",198.8
"rap",0.728,0.679,6,-7.109,0,0.193,0.0413,0,0.177,0.552,96.006,"2000s",235.227
"rap",0.686,0.559,8,-7.734,1,0.281,0.196,0.00231,0.165,0.393,172.067,"2000s",199.613
"rap",0.768,0.64,2,-4.529,1,0.0662,0.424,0.245,0.173,0.552,93.992,"2000s",196.76
"rap",0.867,0.711,7,-5.035,1,0.164,0.0581,0,0.371,0.717,94.983,"2000s",218.173
"rap",0.864,0.744,2,-7.185,1,0.121,0.0225,0.385,0.164,0.269,94.98,"2000s",211.787
"rap",0.751,0.76,7,-4.867,0,0.0524,0.162,0,0.242,0.824,140.743,"2010s",266.973
"rap",0.859,0.457,9,-7.75,0,0.104,0.262,0.0101,0.0941,0.839,95.018,"2000s",189.667
"rap",0.694,0.771,11,-8.079,0,0.168,0.0151,0.000941,0.088,0.7,81.925,"2000s",244
"rap",0.875,0.767,6,-6.909,0,0.249,0.0336,0.0446,0.0236,0.67,94.004,"2000s",218.067
"rap",0.632,0.856,5,-5.583,0,0.0881,0.106,0.00379,0.333,0.868,87.028,"2000s",202.493
"rap",0.734,0.663,10,-6.279,1,0.309,0.342,0,0.649,0.845,166.846,"2010s",219.573
"rap",0.728,0.602,7,-7.742,0,0.134,0.0763,0.0315,0.367,0.568,77.01,"2000s",222.173
"rap",0.66,0.766,7,-4.263,1,0.194,0.0477,0.000239,0.624,0.722,164.791,"2010s",285.013
"rap",0.885,0.747,1,-7.07,0,0.199,0.143,0.000102,0.583,0.552,91.974,"2000s",241.96
"rap",0.903,0.704,0,-6.702,1,0.114,0.0272,0.0044,0.117,0.587,92.009,"2000s",223.093
"rap",0.704,0.721,8,-5.319,0,0.227,0.0355,1.82e-05,0.591,0.775,174.043,"2010s",275.467
"pop",0.458,0.696,11,-4.742,1,0.0402,0.285,0,0.123,0.418,174.141,"2010s",207.069
"pop",0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,"2010s",197.486
"latin",0.847,0.873,8,-4.805,0,0.0804,0.0558,3.21e-06,0.325,0.966,116.007,"2000s",255.987
"latin",0.796,0.866,10,-6.087,0,0.0595,0.096,0.00025,0.0561,0.877,94.991,"2000s",246.08
"r&b",0.705,0.511,6,-7.422,0,0.202,0.125,1.72e-06,0.153,0.581,82.011,"1990s",229.773
"r&b",0.708,0.511,1,-7.437,0,0.163,0.106,4.5e-06,0.235,0.613,82.023,"2010s",230.867
"r&b",0.747,0.609,4,-6.985,0,0.0347,0.138,0,0.105,0.555,120.051,"1990s",276
"r&b",0.612,0.579,1,-6.417,0,0.0553,0.285,0,0.0556,0.716,86.31,"2000s",284.667
"pop",0.745,0.299,6,-7.64,1,0.0354,0.674,2.23e-06,0.291,0.306,94.95,"2010s",218.972
"pop",0.734,0.551,0,-7.392,1,0.032,0.571,1.11e-05,0.123,0.505,99.984,"2010s",237.534
"edm",0.544,0.811,8,-2.271,1,0.0515,0.052,0,0.121,0.188,129.011,"2010s",206.32
"pop",0.494,0.767,10,-4.101,1,0.051,0.12,0,0.374,0.112,125.506,"2010s",219.451
"edm",0.613,0.765,9,-2.974,0,0.0568,0.055,0,0.205,0.335,144.893,"2010s",210.307
"pop",0.656,0.729,5,-4.223,0,0.0765,0.0789,0,0.133,0.438,95.974,"2010s",215.781
"edm",0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,"2010s",197.84
"edm",0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,"2010s",219.24
"latin",0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,"2010s",219.24
"edm",0.548,0.895,9,-1.988,0,0.102,0.11,0,0.0816,0.682,150.122,"2010s",168.2
"edm",0.51,0.785,7,-3.096,0,0.0495,0.0284,0,0.167,0.155,129.068,"2010s",213.853
"edm",0.555,0.783,10,-1.888,1,0.112,0.479,0,0.0838,0.329,149.785,"2010s",187.6
"pop",0.599,0.9,5,-3.144,1,0.136,0.0936,0,0.0888,0.394,100.014,"2010s",186.12
"pop",0.602,0.807,5,-4.577,1,0.0545,0.0186,0,0.148,0.424,96.044,"2010s",189.338
"pop",0.55,0.875,11,-0.755,0,0.3,0.0665,0,0.658,0.291,113.707,"2010s",246.447
"edm",0.644,0.791,6,-1.732,0,0.0319,0.0244,1.89e-05,0.368,0.525,128.03,"2010s",261.328
"edm",0.542,0.894,1,-2.879,1,0.0676,0.0236,0,0.132,0.296,127.947,"2010s",208.133
"edm",0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,"2010s",206.32
"pop",0.625,0.719,4,-5.541,1,0.0612,0.048,0,0.0668,0.326,101.091,"2010s",202.072
"rock",0.618,0.828,8,-5.175,1,0.0429,0.00404,3.89e-05,0.127,0.549,116.02,"2010s",229
"rock",0.663,0.929,11,-3.975,0,0.0385,0.00875,0,0.15,0.552,120.946,"2010s",206
"pop",0.435,0.427,8,-5.519,1,0.0346,0.896,0.00551,0.117,0.154,84.639,"2010s",188.674
"edm",0.597,0.65,10,-7.213,1,0.158,0.464,0,0.121,0.732,78.52,"2010s",218.987
"latin",0.746,0.717,0,-7.543,1,0.0438,0.00834,0,0.116,0.175,116.038,"2010s",164.885
"latin",0.664,0.597,6,-7.096,1,0.175,0.0768,0,0.0841,0.475,99.994,"2010s",163.806
"rap",0.707,0.87,7,-2.958,1,0.103,0.246,1.97e-06,0.0664,0.801,173.939,"2010s",262.269
"rap",0.835,0.701,11,-4.916,0,0.0984,0.219,1.86e-06,0.116,0.457,90.997,"2010s",211.888
"rap",0.789,0.765,9,-4.143,0,0.118,0.49,0,0.623,0.491,95.075,"2010s",227.603
"latin",0.861,0.786,1,-3.833,1,0.229,0.485,2.44e-05,0.113,0.778,104.017,"2010s",252.44
"edm",0.595,0.866,1,-7.495,1,0.0379,0.0018,0.000452,0.0959,0.138,127.028,"2010s",216.869
"edm",0.748,0.713,0,-5.444,1,0.149,0.0426,1.73e-06,0.149,0.87,149.927,"2010s",212.364
"edm",0.689,0.547,1,-7.766,0,0.107,0.126,1.39e-06,0.363,0.52,143.949,"2010s",181.774
"r&b",0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.0655,0.739,99.99,"2000s",192.213
"edm",0.724,0.762,1,-7.18,1,0.0582,0.00164,0.00121,0.281,0.531,125.003,"2010s",238.08
"pop",0.633,0.941,8,-3.413,0,0.11,0.00623,0,0.103,0.844,143.887,"2000s",192.16
"edm",0.569,0.891,6,-3.279,1,0.035,0.0261,0,0.114,0.759,128.026,"2010s",297.627
"edm",0.528,0.971,7,-4.777,0,0.181,0.0504,0.0514,0.552,0.09,127.991,"2010s",191.401
"pop",0.513,0.924,9,-4.574,1,0.0503,0.000151,0.0203,0.303,0.52,145.01,"2010s",237.453
"edm",0.748,0.921,5,-4.387,1,0.0408,0.00597,0.0916,0.133,0.866,125.975,"2010s",262.857
"edm",0.784,0.662,1,-9.094,1,0.124,0.0897,0.791,0.0729,0.753,115.975,"2010s",264.318
"edm",0.632,0.803,10,-5.77,0,0.125,0.00742,1.09e-05,0.404,0.434,123.997,"2010s",191.087
"pop",0.727,0.638,1,-4.534,0,0.04,0.0121,0.000218,0.0647,0.113,124.02,"2010s",274.827
"edm",0.601,0.726,1,-4.827,1,0.0804,0.0053,0,0.0638,0.256,124.078,"2010s",208.91
"edm",0.841,0.608,10,-5.326,0,0.0402,0.00177,0.0525,0.0382,0.41,123.029,"2010s",271.298
"edm",0.746,0.817,0,-5.226,1,0.0612,0.00389,0.00236,0.158,0.343,123.022,"2010s",181.463
"r&b",0.508,0.362,0,-9.688,1,0.0262,0.738,0.000998,0.0922,0.328,107.459,"2000s",202.56
"edm",0.579,0.682,8,-9.897,0,0.0527,0.266,0.734,0.111,0.137,96.978,"2010s",225.187
"edm",0.546,0.657,4,-7.48,0,0.0376,0.132,0.671,0.124,0.0935,87.996,"2010s",241.706
"edm",0.537,0.501,2,-11.777,0,0.222,0.148,3.68e-06,0.115,0.412,83.796,"2010s",211.875
"latin",0.9,0.465,1,-16.13,1,0.179,0.0227,0.331,0.0356,0.533,109.003,"2010s",210.385
"pop",0.692,0.703,0,-5.195,1,0.0308,0.108,0,0.109,0.496,124.989,"2010s",213.665
"pop",0.618,0.754,10,-7.178,1,0.0546,0.0148,0,0.178,0.317,120.019,"2010s",246.626
"pop",0.732,0.828,6,-5.935,0,0.0535,0.00379,0.797,0.272,0.226,128.003,"2010s",189.625
"pop",0.733,0.791,0,-5.599,1,0.0403,0.239,0.784,0.265,0.477,128.007,"2010s",176.26
"latin",0.516,0.668,6,-7.461,1,0.0334,0.000901,3.95e-05,0.254,0.351,161.972,"2010s",189.31
"latin",0.651,0.779,0,-3.782,1,0.0344,0.133,0,0.0838,0.428,139.93,"2010s",229.878
"edm",0.489,0.818,9,-2.452,1,0.0911,0.88,0.011,0.263,0.174,93.526,"2010s",213.137
"latin",0.83,0.62,6,-4.241,1,0.0481,0.226,0.000656,0.0775,0.827,92.047,"2010s",193.444
"edm",0.568,0.878,0,-3.156,1,0.0447,0.00838,3.3e-06,0.0896,0.28,125.967,"2010s",203.81
"edm",0.722,0.827,1,-6.501,0,0.0659,0.0844,9.14e-05,0.0654,0.346,121.896,"2010s",197.954
"latin",0.743,0.748,7,-5.793,0,0.0456,0.0435,8.49e-06,0.191,0.382,122.953,"2010s",201.29
"pop",0.643,0.639,1,-6.433,1,0.0264,0.0477,0.00606,0.15,0.166,100.038,"2010s",206.735
"latin",0.735,0.585,1,-9.673,1,0.0475,0.12,7.65e-05,0.073,0.13,120.008,"2010s",250
"pop",0.651,0.711,3,-5.062,0,0.0378,0.111,6.13e-05,0.0488,0.425,125.089,"2010s",191.954
"rap",0.849,0.56,1,-8.573,1,0.344,0.181,3.29e-06,0.223,0.299,130.924,"2010s",267.171
"rap",0.904,0.63,1,-6.959,0,0.0975,0.162,0,0.14,0.716,124.975,"2010s",198.889
"r&b",0.794,0.64,0,-6.15,1,0.0978,0.252,3.84e-05,0.163,0.576,97,"2010s",169.928
"r&b",0.759,0.698,6,-7.361,0,0.0321,0.0146,0,0.0783,0.657,110.143,"2010s",238.707
"r&b",0.833,0.683,4,-5.44,0,0.0778,0.127,0.000157,0.101,0.916,126.184,"2010s",256.52
"pop",0.761,0.718,11,-10.279,0,0.0366,0.00459,5.95e-06,0.0333,0.876,120.12,"2000s",249.067
"r&b",0.742,0.83,6,-7.397,0,0.0518,0.122,1.13e-05,0.213,0.737,102.697,"2000s",251.867
"r&b",0.775,0.832,6,-8.248,1,0.0398,0.00256,0.021,0.178,0.633,104.973,"2000s",270.2
"latin",0.753,0.587,5,-6.98,1,0.0369,0.289,1.76e-05,0.145,0.456,116.997,"2010s",208.369
"r&b",0.425,0.378,5,-5.819,0,0.0341,0.689,0,0.0664,0.405,118.593,"2010s",243.067
"edm",0.693,0.879,0,-3.988,1,0.0578,0.193,0,0.124,0.753,127.457,"2010s",223.694
"rap",0.684,0.522,6,-11.249,0,0.347,0.111,0,0.138,0.666,89.929,"2010s",228.049
"rap",0.719,0.548,1,-10.443,0,0.0911,0.555,0,0.0856,0.508,132.006,"2010s",249.507
"r&b",0.672,0.279,7,-9.237,0,0.0421,0.402,0.000125,0.0946,0.478,133.625,"2010s",251.886
"r&b",0.752,0.702,10,-4.927,0,0.0378,0.296,0,0.103,0.324,119.987,"2010s",209.408
"r&b",0.36,0.0823,2,-9.893,1,0.038,0.93,9.62e-06,0.121,0.134,136.402,"2010s",198.374
"rock",0.312,0.832,1,-4.244,0,0.0673,0.000256,0.00191,0.177,0.199,75.707,"2010s",241.68
"r&b",0.514,0.705,5,-6.841,1,0.0895,0.209,0,0.743,0.832,168.301,"2000s",284.706
"r&b",0.799,0.843,11,-4.424,0,0.053,0.0338,3.33e-05,0.199,0.96,110.726,"2000s",253.347
"latin",0.813,0.735,0,-4.982,0,0.0776,0.482,0.00187,0.285,0.853,104.056,"2000s",277
"r&b",0.833,0.918,2,-4.401,0,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,"2000s",250.373
"rap",0.662,0.716,11,-7.047,1,0.0379,0.0107,0,0.149,0.385,96.01,"2010s",169.693
"edm",0.603,0.894,6,-3.11,0,0.0419,0.00204,0.000808,0.356,0.387,124.031,"2010s",246.109
"latin",0.748,0.506,4,-13.067,0,0.212,0.0476,3.2e-06,0.233,0.628,97.283,"2000s",253.613
"latin",0.922,0.495,10,-11.096,0,0.241,0.583,5.6e-05,0.0732,0.871,100.576,"2000s",274.667
"latin",0.975,0.722,7,-4.351,1,0.165,0.215,5.47e-05,0.053,0.812,111.045,"2000s",216.507
"latin",0.901,0.452,2,-9.124,1,0.218,0.413,3.36e-06,0.0998,0.692,92.032,"2000s",245.093
"latin",0.953,0.432,7,-10.788,1,0.282,0.0319,0.00112,0.0888,0.343,105.139,"2000s",205.72
"rap",0.643,0.664,1,-6.719,1,0.287,0.465,7.87e-05,0.138,0.26,91.727,"2010s",176.573
"rock",0.39,0.654,11,-9.865,0,0.0411,4.26e-05,0.633,0.102,0.592,175.829,"2010s",176.803
"latin",0.531,0.622,9,-6.573,1,0.0385,0.561,0,0.176,0.589,103.036,"2010s",201.72
"pop",0.827,0.91,9,-6.266,0,0.0333,0.000231,4.93e-05,0.117,0.934,128.004,"2000s",254.041
"r&b",0.469,0.507,11,-8.637,0,0.0358,0.00544,8.8e-06,0.0872,0.0391,149.887,"2010s",287.24
"edm",0.69,0.854,8,-4.895,1,0.103,0.0114,0.793,0.0662,0.618,150.014,"2010s",173.6
"rock",0.626,0.715,6,-12.76,1,0.0366,0.0553,0.0058,0.344,0.79,120.956,"2010s",213.6
"latin",0.596,0.681,10,-8.243,0,0.253,0.365,1.22e-06,0.123,0.664,88.94,"2010s",202.025
"latin",0.699,0.803,2,-3.995,1,0.0327,0.102,6.54e-05,0.563,0.244,119.927,"2010s",213.708
"pop",0.804,0.88,9,-5.061,0,0.0933,0.00317,0,0.226,0.682,104.111,"2000s",217.24
"edm",0.713,0.747,2,-5.791,1,0.048,0.0871,0,0.0636,0.457,109.958,"2010s",170.727
"edm",0.636,0.755,4,-7.165,1,0.0403,0.133,0,0.186,0.273,100.034,"2010s",187.513
"r&b",0.436,0.228,2,-12.5,1,0.0357,0.675,2.99e-05,0.108,0.144,120.858,"2000s",242.227
"r&b",0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,"1990s",286.693
"rap",0.36,0.711,10,-7.926,1,0.257,0.4,0.355,0.92,0.554,144.258,"2010s",213.699
"r&b",0.619,0.65,5,-11.157,0,0.0455,0.0534,0.486,0.196,0.756,84.823,"2010s",287.5
"rap",0.859,0.773,7,-4.549,1,0.266,0.00382,0,0.129,0.691,166.825,"2000s",274.227
"r&b",0.714,0.343,10,-7.641,1,0.38,0.723,5.48e-06,0.102,0.372,72.348,"2010s",221.94
"rap",0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,"2010s",226.846
"r&b",0.71,0.312,10,-6.918,0,0.0325,0.391,2.19e-06,0.0682,0.535,108.262,"2000s",264.96
"r&b",0.73,0.731,3,-3.438,0,0.0279,0.278,0,0.258,0.649,131.396,"1990s",216.546
"r&b",0.677,0.481,7,-5.613,0,0.0522,0.15,0,0.0747,0.246,134.01,"2000s",280.2
"pop",0.805,0.858,10,-4.532,1,0.059,0.145,2.66e-05,0.0686,0.483,105.021,"2010s",196.253
